p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.91405209365092e-181	1.93334914769389	0.733	0.112	6.44920712434741e-177	c34	FOXP3
5.65470989422335e-119	2.09931806421376	0.42	0.056	1.90529795175962e-114	c34	LAYN
9.8521951830112e-108	1.94192850459054	0.502	0.085	3.3195986449638e-103	c34	AC017002.1
1.77093818019334e-85	1.87301128525222	0.436	0.078	5.96699910434344e-81	c34	IL2RA
6.23359660678684e-84	1.57465242281145	0.473	0.09	2.10034804069076e-79	c34	RTKN2
6.53067181312826e-80	1.96681501444904	0.288	0.039	2.20044456071544e-75	c34	CCR8
7.6533435017556e-80	1.64377539652668	0.584	0.14	2.57871755948153e-75	c34	AC133644.2
2.99941159157944e-77	1.45609814153258	0.671	0.178	1.01062174166678e-72	c34	TNFRSF18
8.78534212626855e-73	2.42117584629637	0.189	0.02	2.96013317602493e-68	c34	FANK1
2.21910049572879e-71	1.53114709178669	0.72	0.218	7.4770372103086e-67	c34	MIR4435-2HG
4.73183012076778e-71	2.24228541717482	0.202	0.023	1.5943428408915e-66	c34	AC145110.1
1.10161941958303e-70	1.24992778926237	0.84	0.278	3.71179647234305e-66	c34	CTLA4
1.64046256684346e-68	1.44703305969714	0.494	0.11	5.52737457272235e-64	c34	IKZF2
2.17251218630163e-68	1.4505813186741	0.753	0.236	7.32006256052472e-64	c34	TNFRSF4
1.44505135177619e-66	1.52195981168616	0.58	0.153	4.86895602467469e-62	c34	TBC1D4
1.77494912138602e-60	1.46399378175194	0.49	0.119	5.98051356959807e-56	c34	GK
3.25502605111197e-60	1.73559428867243	0.412	0.09	1.09674847766167e-55	c34	HAVCR2
4.11078559560224e-60	1.42785154669597	0.519	0.137	1.38508809858222e-55	c34	MAGEH1
9.37662269771062e-59	1.36606590234295	0.572	0.16	3.15935925176662e-54	c34	MT1E
2.12978295851559e-54	0.866697955192969	1	0.974	7.17609070042243e-50	c34	IL32
7.15285020334692e-54	1.39298376701083	0.494	0.128	2.41008134751571e-49	c34	DUSP16
5.21292536216236e-51	1.91242223415765	0.185	0.026	1.75644307152699e-46	c34	TBC1D8
1.27631850908547e-50	1.09668960302665	0.63	0.194	4.30042758451258e-46	c34	BCL3
3.68787779856854e-49	1.3594327061344	0.374	0.088	1.24259354544968e-44	c34	IKZF4
1.41733967003702e-47	0.986127502966913	0.827	0.339	4.77558428422273e-43	c34	DUSP4
5.99815197518126e-47	1.07053690919248	0.885	0.442	2.02101732651757e-42	c34	TNFRSF1B
1.2703153659355e-46	1.75354476622095	0.206	0.033	4.28020059398309e-42	c34	METTL7A
3.00991523290831e-46	1.1580606292075	0.444	0.117	1.01416083857613e-41	c34	CCR5
7.272232340673e-46	1.45672833126631	0.3	0.064	2.45030596486636e-41	c34	IL12RB2
6.06633452966914e-44	1.18988263620353	0.802	0.368	2.04399075642672e-39	c34	PIM2
4.42472136947602e-42	1.33168193499814	0.387	0.101	1.49086561823125e-37	c34	PTPRJ
1.33963385989852e-41	1.18524583532092	0.58	0.193	4.51376232754208e-37	c34	PTMS
