Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Oxidative Phosphorylation	143/200	2.84923784496812e-48	1.42461892248406e-46	0	0	8.63132320597412	944.931654832775	ACAA2;ECI1;COX6A1;PHB2;TOMM22;PMPCA;ATP6V1E1;ACAA1;ATP6V0E1;ECH1;SDHC;SDHD;ATP1B1;SDHB;COX6B1;AFG3L2;COX7A2L;POR;FDX1;UQCRC1;VDAC3;VDAC2;SUCLG1;VDAC1;UQCRC2;ISCU;ABCB7;COX17;HTRA2;COX7A2;MRPL15;MRPL11;ACAT1;TIMM50;PRDX3;LDHA;RHOT2;RHOT1;GRPEL1;ATP6V1H;CYC1;NDUFV2;ATP6V1D;ATP6V1C1;COX10;DECR1;HSPA9;PDHA1;GOT2;CS;GLUD1;UQCRQ;OGDH;CYCS;ACO2;GPI;COX7B;MRPS15;SLC25A3;ACADVL;ALAS1;MRPS11;MRPS12;HCCS;ETFA;ETFB;TCIRG1;MRPL34;CASP7;AIFM1;OPA1;IDH3B;TIMM17A;UQCRFS1;ACADM;DLAT;IDH3A;COX8A;BCKDHA;ATP6V0B;ATP6AP1;GPX4;MRPS22;NDUFC2;NDUFC1;HADHB;HADHA;BDH2;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;NDUFS1;SLC25A5;DLD;ATP6V0C;SLC25A11;SLC25A4;FXN;FH;NDUFB8;ECHS1;NDUFB7;NDUFB6;NDUFB5;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;ETFDH;NDUFB1;UQCR11;UQCR10;TIMM10;MRPS30;PDHB;COX5B;COX5A;HSD17B10;POLR2F;NDUFA9;TIMM8B;NDUFA8;CYB5A;NDUFA7;NDUFA6;MDH1;NDUFA5;MTX2;MDH2;NDUFA4;IDH3G;NDUFA2;NDUFA1;IMMT;COX6C;LRPPRC;SUCLA2;NDUFAB1;BAX
Myc Targets V1	142/200	2.42468152612048e-47	6.06170381530119e-46	0	0	8.42075150765424	903.848092807226	EIF4A1;HNRNPU;HNRNPR;PWP1;PHB2;UBE2L3;RRP9;PSMD8;PSMD7;SNRPD1;RUVBL2;PSMD3;PSMD1;SNRPD3;TXNL4A;KPNA2;SMARCC1;STARD7;IFRD1;ILF2;TUFM;CLNS1A;VDAC3;SRSF2;SNRPG;NHP2;SRSF3;VDAC1;ERH;HPRT1;PPIA;SRSF7;KPNB1;SET;PSMD14;CSTF2;CUL1;NOLC1;PHB;GSPT1;PRDX3;LDHA;PRDX4;PCBP1;G3BP1;ORC2;PGK1;CYC1;XRCC6;NOP16;CBX3;GOT2;PA2G4;EIF2S2;EIF2S1;SRPK1;LSM2;AIMP2;COPS5;CDK4;CDK2;HNRNPD;UBA2;RNPS1;HNRNPC;EIF4G2;YWHAE;SLC25A3;HSP90AB1;MCM7;SYNCRIP;YWHAQ;C1QBP;DHX15;MRPL9;ACP1;CCT3;CCT2;VBP1;NCBP2;PABPC4;CTPS1;RAD23B;NME1;GNL3;PSMA6;PSMA4;PSMA1;PSMA2;CANX;TCP1;SNRPA1;MCM5;ETF1;MCM6;HDAC2;PCNA;SF3B3;ODC1;SRSF1;DDX21;U2AF1;COX5A;PSMA7;HSPD1;SRM;PPM1G;EXOSC7;PSMB2;PSMB3;TRA2B;FAM120A;POLD2;EIF4H;SNRPB2;BUB3;CCT7;EIF4E;CCT5;CCT4;NOP56;RANBP1;NPM1;HNRNPA3;PTGES3;HSPE1;RSL1D1;PSMC6;PSMC4;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;POLE3;PRPF31;HDGF;SSBP1;TARDBP;ABCE1;EIF3D;RAN;EIF3B
mTORC1 Signaling	112/200	5.23870330370599e-24	8.73117217284332e-23	0	0	4.33974488762907	232.636226552033	TFRC;PITPNB;UBE2D3;SLA;ENO1;IFI30;RRP9;TBK1;NAMPT;MAP2K3;IFRD1;ACLY;DDX39A;MTHFD2;PPA1;PSME3;DDIT4;HMBS;TRIB3;HPRT1;SQSTM1;PPIA;SKAP2;IDI1;PSMD12;PSMD14;SHMT2;PSMD13;INSIG1;RPN1;GMPS;PIK3R3;DAPP1;SLC1A4;SLC1A5;ADIPOR2;HSP90B1;STIP1;LDHA;RDH11;PRDX1;PGK1;SSR1;ATP6V1D;HSPA9;SDF2L1;HSPA5;GOT1;PNO1;HSPA4;M6PR;ASNS;EIF2S2;CCT6A;SQLE;SLC6A6;COPS5;P4HA1;BHLHE40;NMT1;PSMG1;CALR;LGMN;NFKBIB;GPI;GSK3B;CDKN1A;GBE1;ATP2A2;CTSC;PGM1;ACTR3;ACTR2;TPI1;HMGCS1;ELOVL5;CACYBP;TUBG1;UCHL5;SLC7A5;PSMA3;PSMA4;CANX;ETF1;ALDOA;EEF1E1;GAPDH;RAB1A;TOMM40;USO1;GLRX;HMGCR;HSPD1;PSMB5;ABCF2;YKT6;SEC11A;CYB5B;NFYC;TXNRD1;CYP51A1;IMMT;PDAP1;GTF2H1;HSPE1;UFM1;PFKL;PSMC6;PSMC4;PSAT1;PSMC2;GLA
Unfolded Protein Response	69/113	4.38979186738125e-18	5.48723983422656e-17	0	0	5.3116840141989	212.293402165148	EIF4A1;POP4;EIF4A3;RRP9;HERPUD1;EDC4;KIF5B;BANF1;CHAC1;TSPYL2;IMP3;SLC30A5;DDX10;WIPI1;PDIA6;YWHAZ;DNAJC3;SLC7A5;TUBB2A;MTHFD2;DKC1;DDIT4;NHP2;PREB;ATP6V0D1;ATF6;ATF4;SHC1;CEBPG;NOLC1;SLC1A4;SDAD1;HSP90B1;EXOSC5;EXOSC4;EXOSC10;EXOSC9;SSR1;DNAJB9;EXOSC2;EIF4E;SEC11A;EXOSC1;PAIP1;HSPA9;NOP56;NOP14;NPM1;HSPA5;FUS;NFYB;EIF2AK3;LSM1;ASNS;EIF2S1;LSM4;YIF1A;VEGFA;CNOT4;SPCS3;SPCS1;PSAT1;SRPRA;SRPRB;NABP1;HYOU1;CALR;ALDH18A1;EIF4G1
Adipogenesis	98/200	6.53245972199963e-16	6.53245972199963e-15	0	0	3.26291226970362	114.086350350091	MTCH2;ACAA2;ARAF;GHITM;COX6A1;SCP2;PIM3;HADH;APLP2;MCCC1;ECH1;TALDO1;ATP1B3;SDHC;SDHB;SLC5A6;ACLY;POR;UQCRC1;SUCLG1;PREB;RTN3;CD151;PFKFB3;AK2;ABCB8;MRPL15;SLC1A5;ADIPOR2;PRDX3;BCL2L13;GRPEL1;DHRS7B;UBC;G3BP2;CYC1;DECR1;STAT5A;ESRRA;GADD45A;EPHX2;COQ9;DNAJC15;COQ5;CS;UQCRQ;NMT1;NABP1;ACO2;COX7B;GBE1;ETFB;GPHN;AIFM1;ACADM;DLAT;PGM1;YWHAG;HIBCH;IDH3A;COX8A;BCKDHA;JAGN1;GPX4;CHUK;ARL4A;TST;ACOX1;CAT;NDUFS3;ALDOA;DLD;PPP1R15B;ECHS1;NDUFB7;UQCR11;UQCR10;TANK;AGPAT3;SAMM50;GPAT4;DDT;UCP2;UBQLN1;DNAJB9;MAP4K3;PTCD3;NDUFA5;RIOK3;MDH2;IDH3G;IMMT;FAH;SOD1;PFKL;LPCAT3;CCNG2;NDUFAB1
Myc Targets V2	41/58	1.63228520679625e-14	1.36023767233021e-13	0	0	8.13316223222462	258.197078641046	NIP7;NOP2;PPAN;NOLC1;NOC4L;PHB;WDR43;RRP9;SRM;TBRG4;HSPD1;EXOSC5;TCOF1;PES1;UTP20;RRP12;NOP56;DUSP2;NPM1;NOP16;CBX3;PUS1;PRMT3;WDR74;IMP4;TFB2M;PA2G4;PPRC1;HSPE1;GNL3;BYSL;RCL1;AIMP2;MYBBP1A;CDK4;GRWD1;MRTO4;MPHOSPH10;MCM5;FARSA;DCTPP1
Protein Secretion	56/96	9.73887942952994e-14	6.95634244966424e-13	0	0	4.72969643642763	141.702013796906	ARF1;CLTC;SNAP23;ICA1;CLTA;RAB22A;AP1G1;LAMP2;TMED2;ARFIP1;DNM1L;AP2M1;CTSC;RAB2A;COG2;ADAM10;AP3B1;ARFGAP3;SCAMP3;VAMP7;RER1;TMX1;ERGIC3;NAPA;COPB2;CD63;TMED10;TSG101;SGMS1;STX16;COPB1;USO1;CLCN3;NAPG;CLN5;LMAN1;AP2S1;ATP6V1H;YKT6;GBF1;M6PR;AP2B1;STAM;IGF2R;ARCN1;SOD1;RAB14;GNAS;YIPF6;ANP32E;RAB9A;SEC24D;PAM;RAB5A;GLA;COPE
Interferon Gamma Response	88/200	3.59254869295122e-11	2.24534293309451e-10	0	0	2.66070637382113	63.9888551753692	OGFR;CDKN1A;SAMD9L;SPPL2A;SECTM1;TNFAIP3;IFI35;IFI30;ICAM1;IFIH1;CASP7;CASP3;NAMPT;EPSTI1;CASP1;CD38;TRIM26;TRIM21;B2M;CMTR1;HERC6;IFNAR2;IL15RA;IL4R;NCOA3;HLA-B;TAP1;TRAFD1;ARID5B;HLA-A;NUP93;VAMP8;PSMA3;ARL4A;MTHFD2;PSMA2;IRF4;IRF1;OAS3;IRF2;PELI1;PSME2;IRF5;LAP3;RAPGEF6;IRF9;LY6E;RNF31;CD274;MVP;CSF2RB;HIF1A;USP18;SOCS3;HLA-DMA;SOCS1;PSMB2;ST8SIA4;STAT4;ISOC1;HLA-DQA1;GBP4;CD74;PTPN1;PNPT1;GCH1;STAT1;STAT3;MX1;ISG15;PARP14;PARP12;PSMB8;NFKB1;PML;PSMB9;BST2;SELP;NFKBIA;ZNFX1;IL7;IL2RB;FAS;PTPN6;XAF1;HLA-DRB1;MYD88;PFKP
DNA Repair	70/150	1.48200624196318e-10	8.23336801090656e-10	0	0	2.95746910856134	66.9347841214759	FEN1;ARL6IP1;MPG;GTF2B;POLB;SEC61A1;MRPL40;MPC2;SNAPC4;TMED2;NELFCD;NELFE;GPX4;NCBP2;RFC2;NME3;EDF1;VPS37B;GTF2F1;RBX1;NME1;DDB1;DAD1;POLR1C;HCLS1;HPRT1;SRSF6;UMPS;TP53;EIF1B;GTF2A2;RALA;TSG101;PCNA;CANT1;CSTF3;COX17;TAF9;SUPT4H1;AK3;AAAS;POLD3;NT5C;SDCBP;DGUOK;POLR2C;POLR2D;POLR2E;POLR2F;POLR2H;POLR2I;POLR2J;RAE1;POLR2K;SF3A3;TAF12;TAF13;ALYREF;TAF10;ADRM1;GTF2H1;SSRP1;SUPT5H;TARBP2;GTF2H5;NUDT21;POLA2;ERCC1;RPA3;ITPA
IL-2/STAT5 Signaling	85/199	4.75869780417984e-10	2.37934890208992e-09	0	0	2.52290567019719	54.1563824702573	CYFIP1;PHTF2;RNH1;CD83;CSF1;CTSZ;RORA;AHR;IKZF2;IKZF4;PDCD2L;CCND2;CASP3;NCS1;NFKBIZ;CTLA4;TNFRSF8;MAP3K8;ITGAV;CCR4;TNFRSF4;PHLDA1;WLS;BATF3;IL4R;GPX4;GSTO1;IL1R2;NCOA3;ANXA4;PUS1;SWAP70;TNFRSF18;RHOH;TRAF1;TNFRSF1B;TIAM1;ARL4A;IRF4;PTRH2;MAPKAPK2;IL3RA;LTB;UMPS;AHCY;RGS16;ODC1;NOP2;FURIN;SLC1A5;NDRG1;COCH;CD79B;SOCS2;IL1RL1;SYNGR2;SOCS1;PLAGL1;SNX9;ICOS;DCPS;GBP4;PRNP;GADD45B;TNFRSF9;HUWE1;FAH;IGF2R;BATF;SELP;MYO1E;UCK2;AMACR;P2RX4;MYO1C;P4HA1;SYT11;SNX14;IL2RA;BHLHE40;IL2RB;BCL2;GALM;IL18R1;BCL2L1
