Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Epstein-Barr virus infection	28/202	2.84478406618459e-12	7.05506448413778e-10	0	0	5.83886399549754	155.229316985462	CDKN1A;CDKN1B;TRADD;TNFAIP3;TNF;RELB;JUN;GADD45B;STAT1;DDX58;STAT2;HLA-B;EIF2AK2;TAP1;ISG15;TRAF2;HLA-E;NFKB2;TAPBP;CXCL10;OAS1;OAS2;OAS3;IRF7;VIM;CD44;MYD88;IRF9
Measles	23/139	6.31841060229717e-12	7.83482914684849e-10	0	0	7.14865864642306	184.346416771561	HSPA8;JUN;CDKN1B;DDX58;STAT1;TRADD;MX2;STAT2;MX1;EIF2AK2;TNFAIP3;ADAR;FOS;IL2RG;IFIH1;OAS1;OAS2;OAS3;CSNK2B;IRF7;MYD88;IRF9;SLAMF1
Influenza A	25/172	1.47081773892008e-11	1.21587599750727e-09	0	0	6.14474254121124	153.265962791228	NXT1;CALCOCO2;TRADD;ADAR;TNF;IFIH1;SOCS3;TNFSF10;CASP1;TRIM25;RSAD2;DDX58;STAT1;MX2;STAT2;MX1;EIF2AK2;PML;CXCL10;OAS1;OAS2;OAS3;IRF7;MYD88;IRF9
Coronavirus disease	27/232	4.08662662382442e-10	2.53370850677114e-08	0	0	4.76225930680359	102.951145962671	RPL32;RPLP1;ADAR;RPL8;TNF;IFIH1;C3AR1;CASP1;RPS10;RPL17;JUN;STAT1;DDX58;STAT2;MX2;MX1;EIF2AK2;ISG15;FOS;CXCL10;OAS1;OAS2;OAS3;RPS20;RPL26;MYD88;IRF9
NOD-like receptor signaling pathway	23/181	1.46623476799018e-09	7.2725244492313e-08	0	0	5.23697572265256	106.523061347847	GBP5;JUN;HSP90AA1;HSP90AB1;STAT1;STAT2;TNFAIP3;TRAF2;TNF;OAS1;IFI16;OAS2;OAS3;CASP1;IRF7;RBCK1;GBP2;GBP1;MYD88;IRF9;GBP4;CTSB;GBP3
Salmonella infection	27/249	1.97998984990965e-09	8.18395804629322e-08	0	0	4.39369538711644	88.0504205817333	RALA;RAB5C;HSP90AB1;ARPC1B;TRADD;TNF;MYL12A;MYL12B;TUBA1C;TUBA1B;TUBA1A;TNFSF10;CASP1;SKP1;ACTR3;JUN;HSP90AA1;DYNLT1;TUBB;DYNLT3;TRAF2;FOS;TUBB4B;TUBB2A;EXOC2;MYD88;PFN2
Antigen processing and presentation	15/78	3.5482120143212e-09	1.25708082793094e-07	0	0	8.4812675070028	165.018512373133	HSPA8;HSP90AA1;HSP90AB1;HSPA5;HLA-B;TAP1;IFI30;TNF;CTSS;HLA-E;TAPBP;CTSL;PSME1;PSME2;CTSB
Apoptosis	19/142	1.67668661437784e-08	5.1977285045713e-07	0	0	5.52607648298705	98.9381060630653	JUN;GADD45B;BCL2A1;TRADD;TRAF2;FOS;TNF;CTSS;TUBA1C;TUBA1B;TUBA1A;CASP10;CTSL;DDIT3;LMNA;CAPN2;TNFSF10;MCL1;CTSB
NF-kappa B signaling pathway	16/104	3.06624372809457e-08	8.44920493963837e-07	0	0	6.48016072325465	112.108254572793	GADD45B;BCL2A1;DDX58;TRADD;TNFAIP3;TRAF2;TNF;NFKB2;TNFSF13B;RELB;CD40LG;CSNK2B;LTA;TRIM25;LTB;MYD88
RIG-I-like receptor signaling pathway	13/70	6.10375018373748e-08	1.5137300455669e-06	0	0	8.0969089390142	134.504048740439	DDX3X;DDX58;TRADD;TRAF2;ISG15;TNF;IFIH1;CXCL10;CASP10;DHX58;IRF7;TRIM25;AZI2
Hepatitis C	19/157	8.68663671430338e-08	1.95844173195203e-06	0	0	4.92159151905529	80.019639293417	CDKN1A;RSAD2;DDX58;STAT1;TRADD;MX2;STAT2;MX1;EIF2AK2;TRAF2;IFIT1;TNF;SOCS3;CXCL10;OAS1;OAS2;OAS3;IRF7;IRF9
Necroptosis	18/159	5.1945391113481e-07	1.07353808301194e-05	0	0	4.55421402446219	65.9016982431204	ZBP1;HSP90AA1;HSP90AB1;STAT1;TRADD;STAT2;EIF2AK2;TNFAIP3;TRAF2;TNF;FTH1;CAPN2;TNFSF10;CASP1;CHMP4A;RBCK1;IRF9;CHMP5
Pathogenic Escherichia coli infection	18/197	1.12568185704167e-05	0.000214745461958719	0	0	3.58033436941728	40.7962507181421	ACTR3;JUN;ARPC1B;TUBB;TRADD;TRAF2;FOS;TUBB4B;TNF;TUBA1C;TUBA1B;TUBA1A;TUBB2A;NCL;TNFSF10;CASP1;TMBIM6;MYD88
TNF signaling pathway	13/112	1.49846758436513e-05	0.000265442829230395	0	0	4.65175565175565	51.6739462028902	JUN;CCL20;TRADD;TNFAIP3;TRAF2;FOS;TNF;SOCS3;CXCL10;CASP10;IRF1;LTA;JUNB
Shigellosis	20/246	2.10341730845907e-05	0.000347764994998566	0	0	3.15480979197793	33.9752891739557	ACTR3;U2AF1L5;JUN;CALCOCO2;ARPC1B;TRADD;TRAF2;TNF;MYL12A;MYL12B;UBC;CAPN2;CASP1;RBCK1;UBE2V1;ITGA5;CD44;MYD88;SKP1;PFN2
Parkinson disease	20/249	2.50509923027903e-05	0.00038829038069325	0	0	3.11299430451021	32.9809204879482	NDUFA9;XBP1;NDUFA13;NDUFA11;HSPA5;DUSP1;TUBB;NDUFC2;UBE2L6;SDHD;TUBB4B;PSMA5;TUBA1C;TUBA1B;PSMA3;TUBA1A;TUBB2A;PSMA2;DDIT3;UBC
Prion disease	21/273	3.0122049350021e-05	0.000420750394359179	0	0	2.97227385377943	30.9421231533752	NDUFA9;EGR1;HSPA8;NDUFA13;NCF1;NDUFA11;HSPA5;TUBB;NDUFC2;SDHD;TUBB4B;TNF;PSMA5;TUBA1C;TUBA1B;PSMA3;TUBA1A;TUBB2A;PSMA2;DDIT3;CSNK2B
Herpes simplex virus 1 infection	31/498	3.05383350744565e-05	0.000420750394359179	0	0	2.38544708325222	24.8003668589377	SP100;TRADD;TNF;IFIH1;PPP1CC;SOCS3;ZNF764;ZNF841;ZNF563;STAT1;DDX58;STAT2;HLA-B;EIF2AK2;TAP1;TRAF2;PML;HLA-E;TAPBP;BST2;OAS1;OAS2;OAS3;IRF7;LTA;SRSF3;ITGA5;ZNF257;SRSF7;MYD88;IRF9
Amyotrophic lateral sclerosis	25/364	3.69489919523399e-05	0.000482281579167383	0	0	2.63801884812126	26.9235470067953	NDUFA13;NXT1;NDUFA11;TNF;TUBA1C;TUBA1B;TUBA1A;CASP1;NDUFA9;XBP1;HSPA5;TUBB;NDUFC2;TRAF2;SDHD;TUBB4B;PSMA5;PSMA3;TUBB2A;PSMA2;DDIT3;SRSF3;TARDBP;SRSF7;PFN2
