p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.29805329713824e-153	0.610039413870028	1	0.999	1.78512607793776e-148	c18	MT-CO2
1.01926478425647e-136	0.646300696307883	0.996	0.998	3.43431076407377e-132	c18	MT-ND4L
4.2339581100677e-127	0.58227043840975	1	0.998	1.42658984560621e-122	c18	MT-CO1
8.90680494667248e-103	0.568558401328695	0.997	0.996	3.00105885873183e-98	c18	MT-CO3
1.2440027479849e-94	0.895641130969263	0.879	0.506	4.19154285906033e-90	c18	GZMK
3.18639924128699e-94	0.383238196307988	1	1	1.07362536035924e-89	c18	RPS3
5.21768494817621e-93	0.587448910526387	1	0.996	1.75804676643849e-88	c18	MT-CYB
8.51081995961662e-91	0.536131614843534	0.995	0.993	2.86763567719323e-86	c18	MT-ND3
4.55524022983418e-89	0.964231699631954	0.864	0.618	1.53484264304033e-84	c18	CST7
2.22280428512956e-85	0.33746273893057	1	1	7.48951675831553e-81	c18	RPL30
3.94682304162475e-79	0.651857292613739	0.96	0.639	1.32984255564504e-74	c18	CCL5
3.9227002503606e-75	1.0162397135221	0.668	0.375	1.3217146223565e-70	c18	CCL4
1.93739815540402e-73	1.01556553910425	0.855	0.691	6.52786934481832e-69	c18	DUSP2
6.38728726702571e-72	0.316955974241663	0.999	1	2.15213257175164e-67	c18	RPL28
1.45919595803249e-69	0.350508845147775	0.999	1	4.91661486099467e-65	c18	RPLP2
6.33212557567671e-69	0.725398303473291	0.963	0.968	2.13354639146851e-64	c18	MT-ND5
1.32560998694095e-67	0.316283087688768	1	1	4.46651028999883e-63	c18	RPS14
1.68937994690905e-65	0.592694140060734	0.962	0.961	5.69219679311535e-61	c18	MT-ND4
7.50655077258932e-63	0.334947468091765	0.999	1	2.52925721731625e-58	c18	RPL7A
6.0918127910764e-62	0.276296689143141	1	1	2.05257540182528e-57	c18	RPS15A
1.11405620297496e-59	0.632343713772754	0.948	0.951	3.75370097030383e-55	c18	MT-ND2
9.79276346102527e-59	0.319315365152071	0.999	1	3.29957372055786e-54	c18	RPS7
1.20859680148883e-55	0.355345639921692	0.999	0.999	4.07224606293648e-51	c18	RPL23A
1.68527005717122e-55	0.981485102065124	0.629	0.378	5.67834893063271e-51	c18	CD8B
2.66696241166553e-53	0.291570920918119	0.999	1	8.98606314986585e-49	c18	RPS12
5.5080886909797e-53	0.28089286665501	0.999	1	1.8558954035387e-48	c18	RPL35A
3.41936830996423e-52	0.258679504806718	0.999	1	1.15212195835935e-47	c18	RPL10
9.48144117544178e-52	0.320997408987722	0.995	0.999	3.19467678965335e-47	c18	FAU
2.16722872169455e-50	0.29693711848995	0.997	1	7.3022604548776e-46	c18	RPL39
7.7997596839472e-50	0.490767378457179	0.983	0.986	2.62805102790917e-45	c18	MT-ND1
3.95074706853013e-46	0.275018072138614	1	1	1.33116471727054e-41	c18	RPS27A
6.68689235569635e-46	0.27092863294031	1	1	2.25308151032833e-41	c18	RPS28
1.63033714235788e-44	0.539383031192318	0.723	0.441	5.49325796746062e-40	c18	NKG7
1.9866468225814e-44	0.292093047488549	0.997	0.999	6.69380780400576e-40	c18	RPS21
2.88065662979606e-44	0.259228273200906	1	1	9.70608444843485e-40	c18	RPS27
5.64089091571819e-43	0.302222411713009	0.996	0.999	1.90064178514209e-38	c18	RPL6
7.01517296677527e-43	0.332237661038274	0.997	0.999	2.36369237942526e-38	c18	RPL41
9.11856379871827e-41	0.54474323696436	0.709	0.411	3.07240888634013e-36	c18	CD8A
3.09802615326428e-39	0.320242723787143	0.985	0.996	1.04384893208087e-34	c18	RPL5
9.28992112511985e-37	0.243671800027969	1	1	3.13014602389788e-32	c18	RPL34
4.72089101717136e-36	0.224775114762804	0.999	1	1.59065701932572e-31	c18	RPL11
2.53115395526393e-34	0.210327750902739	0.999	1	8.5284701368663e-30	c18	RPL19
4.79734644334089e-32	0.287046577023564	0.995	0.999	1.61641791061928e-27	c18	RPS2
6.76758856252398e-32	0.207869523370679	1	1	2.28027129025683e-27	c18	RPS15
7.85291070205666e-32	0.223421838289581	0.996	1	2.64595973195097e-27	c18	RPS25
1.44309369995633e-31	0.225872585935567	1	1	4.86235991263286e-27	c18	RPS8
6.41030328186539e-31	0.213607548653648	0.995	1	2.15988758779172e-26	c18	RPS3A
8.29049844462805e-31	0.283710644072189	0.99	0.998	2.79340054593297e-26	c18	RPS29
1.16432229486016e-30	0.30081961665348	0.985	0.996	3.92306754030183e-26	c18	RPL13A
2.90175777349222e-30	0.415890001786751	0.967	0.974	9.77718264200467e-26	c18	ZFP36L2
6.11647734959043e-30	0.227675400203678	0.997	0.999	2.060885878171e-25	c18	RPL14
2.33182364110178e-29	0.327212272664396	0.994	0.993	7.85684657632834e-25	c18	MT-ATP6
1.83901502220891e-27	0.219524523021263	0.999	1	6.1963772158307e-23	c18	RPS24
1.55162407765924e-26	0.190606797895333	0.999	1	5.22804216726504e-22	c18	RPS23
6.07196242387957e-25	0.183673301109033	1	1	2.04588701910198e-20	c18	RPL13
6.45026991357622e-24	0.372755969512551	1	1	2.17335394468037e-19	c18	MALAT1
6.93077008796337e-23	0.15414317536303	1	1	2.33525367343838e-18	c18	EEF1A1
1.34301264933306e-21	1.45817773792171	0.226	0.124	4.52514682066281e-17	c18	IGLV2-14
1.76999071368697e-21	1.07625285290951	0.43	0.343	5.96380671069689e-17	c18	LYAR
2.33844045954074e-21	1.15299217638134	0.38	0.286	7.87914128437656e-17	c18	SAMD3
8.93698301036165e-21	0.719253109122336	0.636	0.642	3.01122705551125e-16	c18	FYN
1.13177303209413e-19	0.279291362592927	0.986	0.99	3.81339605433797e-15	c18	MT-ATP8
1.36966660177512e-19	0.238675320139383	0.99	0.997	4.61495464802109e-15	c18	RPLP0
3.26901693241728e-18	0.17567042125793	1	1	1.10146256520868e-13	c18	RPS4X
1.70029398000124e-17	0.728541793810144	0.619	0.551	5.72897053621618e-13	c18	MTRNR2L12
2.07279236807084e-17	0.149132041641105	0.992	0.999	6.9840666049779e-13	c18	RPS13
3.95651942359622e-17	0.187390959516062	0.731	0.524	1.33310965458651e-12	c18	GZMA
1.01450854072731e-16	0.226626287581071	0.994	0.999	3.41828507712658e-12	c18	BTG1
1.81842752692812e-16	0.140053879162754	0.992	1	6.12700970923161e-12	c18	RPL18
3.84479972505744e-16	0.396577109772909	0.838	0.797	1.29546681936086e-11	c18	IL7R
4.51982332884276e-16	0.143565801455598	0.997	1	1.52290927242028e-11	c18	RPL18A
1.86521991918527e-15	0.228092023357323	0.962	0.992	6.28467199570285e-11	c18	EEF1D
2.23000198061854e-15	1.00163704448105	0.532	0.54	7.51376867349611e-11	c18	MT-ND6
